date,mass_time,attendance,foot_traffic_count,capacity,event_type,weather_condition,holiday_flag,special_event_notes,day_of_week,month,quarter,attendance_rate,low_attendance_alert
2024-08-25,08:00,216,240,600,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.36,0
2024-08-25,09:00,79,87,550,Funeral,Rainy,0,,Sunday,8,Q3,0.144,0
2024-08-25,10:00,267,281,600,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.445,0
2024-08-25,17:00,196,221,550,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.356,0
2024-08-27,17:00,87,99,550,Novena,Stormy,0,,Tuesday,8,Q3,0.158,1
2024-08-29,06:00,60,61,550,Regular Mass,Rainy,0,,Thursday,8,Q3,0.109,1
2024-08-31,17:00,102,110,550,Regular Mass,Cloudy,0,,Saturday,8,Q3,0.185,1
2024-09-01,06:00,163,168,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.296,1
2024-09-01,08:00,176,185,600,Sunday Mass,Rainy,0,Unexpected local disruption,Sunday,9,Q3,0.293,1
2024-09-01,10:00,258,274,600,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.43,0
2024-09-01,17:00,194,211,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.353,0
2024-09-03,17:00,80,90,550,Novena,Stormy,0,,Tuesday,9,Q3,0.145,1
2024-09-05,06:00,88,98,550,Regular Mass,Sunny,0,,Thursday,9,Q3,0.16,1
2024-09-06,13:00,67,68,550,Funeral,Rainy,0,,Friday,9,Q3,0.122,0
2024-09-07,17:00,93,106,550,Regular Mass,Rainy,0,,Saturday,9,Q3,0.169,1
2024-09-08,06:00,200,229,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.364,0
2024-09-08,08:00,292,312,600,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.487,0
2024-09-08,10:00,314,332,600,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.523,0
2024-09-08,17:00,218,241,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.396,0
2024-09-10,17:00,67,71,550,Novena,Stormy,0,,Tuesday,9,Q3,0.122,1
2024-09-12,06:00,48,61,550,Regular Mass,Stormy,0,,Thursday,9,Q3,0.087,1
2024-09-14,10:00,135,137,550,Youth Mass,Cloudy,0,,Saturday,9,Q3,0.245,0
2024-09-14,15:00,182,188,550,Parish Event,Cloudy,0,,Saturday,9,Q3,0.331,0
2024-09-14,17:00,90,114,550,Regular Mass,Cloudy,0,,Saturday,9,Q3,0.164,1
2024-09-15,06:00,194,198,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.353,0
2024-09-15,08:00,254,257,600,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.423,0
2024-09-15,10:00,311,345,600,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.518,0
2024-09-15,17:00,213,226,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.387,0
2024-09-17,17:00,95,105,550,Novena,Rainy,0,,Tuesday,9,Q3,0.173,1
2024-09-19,06:00,81,82,550,Regular Mass,Cloudy,0,,Thursday,9,Q3,0.147,1
2024-09-21,17:00,87,87,550,Regular Mass,Rainy,0,,Saturday,9,Q3,0.158,1
2024-09-22,06:00,153,162,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.278,1
2024-09-22,08:00,204,220,600,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.34,1
2024-09-22,10:00,263,275,600,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.438,0
2024-09-22,17:00,178,181,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.324,1
2024-09-24,17:00,106,109,550,Novena,Cloudy,0,,Tuesday,9,Q3,0.193,1
2024-09-26,06:00,66,66,550,Regular Mass,Rainy,0,,Thursday,9,Q3,0.12,1
2024-09-28,09:00,79,79,550,Funeral,Rainy,0,,Saturday,9,Q3,0.144,0
2024-09-28,10:00,121,122,550,Youth Mass,Rainy,0,,Saturday,9,Q3,0.22,0
2024-09-28,17:00,79,79,550,Regular Mass,Rainy,0,,Saturday,9,Q3,0.144,1
2024-09-29,06:00,185,193,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.336,1
2024-09-29,08:00,286,287,600,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.477,0
2024-09-29,10:00,280,284,600,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.467,0
2024-09-29,17:00,231,256,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.42,0
2024-10-01,17:00,116,116,550,Novena,Sunny,0,,Tuesday,10,Q4,0.211,1
2024-10-03,06:00,66,68,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.12,1
2024-10-05,17:00,65,69,550,Regular Mass,Stormy,0,,Saturday,10,Q4,0.118,1
2024-10-06,06:00,144,174,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.262,1
2024-10-06,08:00,232,248,600,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.387,0
2024-10-06,10:00,230,252,600,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.383,0
2024-10-06,17:00,152,156,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.276,1
2024-10-08,17:00,50,60,550,Novena,Stormy,0,Unexpected local disruption,Tuesday,10,Q4,0.091,1
2024-10-10,06:00,61,63,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.111,1
2024-10-12,08:00,144,149,550,Parish Event,Cloudy,0,,Saturday,10,Q4,0.262,0
2024-10-12,10:00,150,168,550,Youth Mass,Cloudy,0,,Saturday,10,Q4,0.273,0
2024-10-12,13:00,72,72,550,Funeral,Cloudy,0,,Saturday,10,Q4,0.131,0
2024-10-12,17:00,100,103,550,Regular Mass,Cloudy,0,,Saturday,10,Q4,0.182,1
2024-10-13,06:00,202,205,550,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.367,0
2024-10-13,08:00,264,290,600,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.44,0
2024-10-13,10:00,334,344,600,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.557,0
2024-10-13,17:00,235,245,550,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.427,0
2024-10-15,17:00,112,116,550,Novena,Cloudy,0,,Tuesday,10,Q4,0.204,1
2024-10-17,06:00,70,85,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.127,1
2024-10-19,17:00,101,101,550,Regular Mass,Cloudy,0,,Saturday,10,Q4,0.184,1
2024-10-20,06:00,187,201,550,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.34,1
2024-10-20,08:00,271,277,600,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.452,0
2024-10-20,10:00,306,326,600,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.51,0
2024-10-20,17:00,245,261,550,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.445,0
2024-10-22,17:00,130,144,550,Novena,Sunny,0,,Tuesday,10,Q4,0.236,1
2024-10-24,06:00,62,70,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.113,1
2024-10-26,10:00,160,175,550,Youth Mass,Sunny,0,,Saturday,10,Q4,0.291,0
2024-10-26,17:00,92,95,550,Regular Mass,Sunny,0,,Saturday,10,Q4,0.167,1
2024-10-27,06:00,177,178,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.322,1
2024-10-27,08:00,260,271,600,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.433,0
2024-10-27,10:00,295,332,600,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.492,0
2024-10-27,17:00,233,246,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.424,0
2024-10-29,17:00,46,62,550,Novena,Stormy,0,,Tuesday,10,Q4,0.084,1
2024-10-31,06:00,67,72,550,Regular Mass,Cloudy,0,,Thursday,10,Q4,0.122,1
2024-11-01,08:00,239,252,600,Holiday Mass,Stormy,1,All Saints Day,Friday,11,Q4,0.398,0
2024-11-01,17:00,202,211,550,Holiday Mass,Stormy,1,All Saints Day,Friday,11,Q4,0.367,0
2024-11-02,08:00,315,343,600,Holiday Mass,Rainy,1,All Souls Day,Saturday,11,Q4,0.525,0
2024-11-02,09:00,94,108,550,Funeral,Rainy,1,All Souls Day,Saturday,11,Q4,0.171,0
2024-11-02,15:00,167,182,550,Parish Event,Rainy,1,All Souls Day,Saturday,11,Q4,0.304,0
2024-11-02,17:00,278,298,550,Holiday Mass,Rainy,1,All Souls Day,Saturday,11,Q4,0.505,0
2024-11-02,17:00,109,118,550,Regular Mass,Rainy,1,All Souls Day,Saturday,11,Q4,0.198,1
2024-11-03,06:00,186,195,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.338,1
2024-11-03,08:00,284,302,600,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.473,0
2024-11-03,10:00,313,322,600,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.522,0
2024-11-03,17:00,133,133,550,Sunday Mass,Cloudy,0,Unexpected local disruption,Sunday,11,Q4,0.242,1
2024-11-05,17:00,128,131,550,Novena,Sunny,0,,Tuesday,11,Q4,0.233,1
2024-11-07,06:00,67,72,550,Regular Mass,Rainy,0,,Thursday,11,Q4,0.122,1
2024-11-09,10:00,111,121,550,Youth Mass,Rainy,0,,Saturday,11,Q4,0.202,0
2024-11-09,17:00,88,88,550,Regular Mass,Rainy,0,,Saturday,11,Q4,0.16,1
2024-11-10,06:00,188,208,550,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.342,1
2024-11-10,08:00,274,286,600,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.457,0
2024-11-10,10:00,331,338,600,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.552,0
2024-11-10,17:00,222,241,550,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.404,0
2024-11-12,17:00,124,140,550,Novena,Sunny,0,,Tuesday,11,Q4,0.225,1
2024-11-14,06:00,63,84,550,Regular Mass,Rainy,0,,Thursday,11,Q4,0.115,1
2024-11-15,10:00,90,100,550,Wedding,Stormy,0,,Friday,11,Q4,0.164,0
2024-11-16,17:00,93,103,550,Regular Mass,Rainy,0,,Saturday,11,Q4,0.169,1
2024-11-17,06:00,172,173,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.313,1
2024-11-17,08:00,250,265,600,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.417,0
2024-11-17,10:00,254,282,600,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.423,0
2024-11-17,17:00,195,206,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.355,0
2024-11-19,17:00,109,109,550,Novena,Rainy,0,,Tuesday,11,Q4,0.198,1
2024-11-21,06:00,69,82,550,Regular Mass,Rainy,0,,Thursday,11,Q4,0.125,1
2024-11-23,10:00,156,168,550,Youth Mass,Cloudy,0,,Saturday,11,Q4,0.284,0
2024-11-23,13:00,94,109,550,Funeral,Cloudy,0,,Saturday,11,Q4,0.171,0
2024-11-23,17:00,89,89,550,Regular Mass,Cloudy,0,,Saturday,11,Q4,0.162,1
2024-11-24,06:00,190,202,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.345,1
2024-11-24,08:00,276,286,600,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.46,0
2024-11-24,10:00,299,328,600,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.498,0
2024-11-24,17:00,225,235,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.409,0
2024-11-26,17:00,126,126,550,Novena,Cloudy,0,,Tuesday,11,Q4,0.229,1
2024-11-28,06:00,90,97,550,Regular Mass,Sunny,0,,Thursday,11,Q4,0.164,1
2024-11-28,13:00,86,89,550,Funeral,Sunny,0,,Thursday,11,Q4,0.156,0
2024-11-30,17:00,91,101,550,Regular Mass,Rainy,0,,Saturday,11,Q4,0.165,1
2024-12-01,06:00,227,253,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.413,0
2024-12-01,08:00,311,355,600,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.518,0
2024-12-01,10:00,375,390,600,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.625,0
2024-12-01,17:00,261,287,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.475,0
2024-12-02,09:00,115,135,550,Funeral,Sunny,0,,Monday,12,Q4,0.209,0
2024-12-03,17:00,138,153,550,Novena,Sunny,0,,Tuesday,12,Q4,0.251,1
2024-12-05,06:00,68,77,550,Regular Mass,Rainy,0,,Thursday,12,Q4,0.124,1
2024-12-07,17:00,105,105,550,Regular Mass,Sunny,0,,Saturday,12,Q4,0.191,1
2024-12-08,06:00,279,314,550,Sunday Mass,Rainy,1,Feast of the Immaculate Conception,Sunday,12,Q4,0.507,0
2024-12-08,08:00,354,387,600,Holiday Mass,Rainy,1,Feast of the Immaculate Conception,Sunday,12,Q4,0.59,0
2024-12-08,08:00,343,348,600,Sunday Mass,Rainy,1,Feast of the Immaculate Conception,Sunday,12,Q4,0.572,0
2024-12-08,10:00,391,401,600,Sunday Mass,Rainy,1,Feast of the Immaculate Conception,Sunday,12,Q4,0.652,0
2024-12-08,17:00,326,374,550,Holiday Mass,Rainy,1,Feast of the Immaculate Conception,Sunday,12,Q4,0.593,0
2024-12-08,17:00,288,319,550,Sunday Mass,Rainy,1,Feast of the Immaculate Conception,Sunday,12,Q4,0.524,0
2024-12-10,17:00,140,149,550,Novena,Cloudy,0,,Tuesday,12,Q4,0.255,1
2024-12-12,06:00,90,103,550,Regular Mass,Sunny,0,,Thursday,12,Q4,0.164,1
2024-12-14,10:00,170,181,550,Youth Mass,Sunny,0,,Saturday,12,Q4,0.309,0
2024-12-14,17:00,123,130,550,Regular Mass,Sunny,0,,Saturday,12,Q4,0.224,1
2024-12-15,06:00,224,242,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.407,0
2024-12-15,08:00,309,322,600,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.515,0
2024-12-15,10:00,351,382,600,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.585,0
2024-12-15,17:00,272,303,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.495,0
2024-12-17,17:00,132,140,550,Novena,Sunny,0,,Tuesday,12,Q4,0.24,1
2024-12-19,06:00,98,105,550,Regular Mass,Sunny,0,,Thursday,12,Q4,0.178,1
2024-12-20,10:00,177,199,550,Wedding,Sunny,0,,Friday,12,Q4,0.322,0
2024-12-21,10:00,159,174,550,Wedding,Sunny,0,,Saturday,12,Q4,0.289,0
2024-12-21,15:00,152,168,550,Parish Event,Sunny,0,,Saturday,12,Q4,0.276,0
2024-12-21,17:00,113,119,550,Regular Mass,Sunny,0,,Saturday,12,Q4,0.205,1
2024-12-22,06:00,199,234,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.362,0
2024-12-22,08:00,292,315,600,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.487,0
2024-12-22,10:00,366,394,600,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.61,0
2024-12-22,17:00,266,287,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.484,0
2024-12-24,08:00,400,444,600,Holiday Mass,Rainy,1,Christmas Eve,Tuesday,12,Q4,0.667,0
2024-12-24,17:00,348,368,550,Holiday Mass,Rainy,1,Christmas Eve,Tuesday,12,Q4,0.633,0
2024-12-24,17:00,174,186,550,Novena,Rainy,1,Christmas Eve,Tuesday,12,Q4,0.316,1
2024-12-25,08:00,457,490,600,Holiday Mass,Rainy,1,Christmas Day,Wednesday,12,Q4,0.762,0
2024-12-25,17:00,374,401,550,Holiday Mass,Rainy,1,Christmas Day,Wednesday,12,Q4,0.68,0
2024-12-26,06:00,69,70,550,Regular Mass,Rainy,0,,Thursday,12,Q4,0.125,1
2024-12-28,10:00,173,200,550,Youth Mass,Sunny,0,,Saturday,12,Q4,0.315,0
2024-12-28,17:00,115,123,550,Regular Mass,Sunny,0,,Saturday,12,Q4,0.209,1
2024-12-29,06:00,182,191,550,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.331,1
2024-12-29,08:00,265,289,600,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.442,0
2024-12-29,10:00,198,198,600,Sunday Mass,Rainy,0,Unexpected local disruption,Sunday,12,Q4,0.33,1
2024-12-29,17:00,236,259,550,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.429,0
2024-12-31,08:00,387,393,600,Holiday Mass,Sunny,1,Year-End Thanksgiving Mass,Tuesday,12,Q4,0.645,0
2024-12-31,17:00,353,368,550,Holiday Mass,Sunny,1,Year-End Thanksgiving Mass,Tuesday,12,Q4,0.642,0
2024-12-31,17:00,134,134,550,Novena,Sunny,1,Year-End Thanksgiving Mass,Tuesday,12,Q4,0.244,1
