date,mass_time,attendance,foot_traffic_count,capacity,event_type,weather_condition,holiday_flag,special_event_notes,day_of_week,month,quarter,attendance_rate,low_attendance_alert
2025-08-24,17:00,249,269,550,Sunday Mass,Cloudy,0,,Sunday,8,Q3,0.453,0
2025-08-26,09:00,89,99,550,Funeral,Cloudy,0,,Tuesday,8,Q3,0.162,0
2025-08-26,17:00,125,127,550,Novena,Cloudy,0,,Tuesday,8,Q3,0.227,1
2025-08-28,06:00,70,84,550,Regular Mass,Rainy,0,,Thursday,8,Q3,0.127,1
2025-08-29,15:00,144,155,550,Wedding,Rainy,0,,Friday,8,Q3,0.262,0
2025-08-30,17:00,104,115,550,Regular Mass,Cloudy,0,,Saturday,8,Q3,0.189,1
2025-08-31,06:00,158,179,550,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.287,1
2025-08-31,08:00,222,237,600,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.37,0
2025-08-31,10:00,291,318,600,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.485,0
2025-08-31,17:00,222,236,550,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.404,0
2025-09-02,17:00,64,69,550,Novena,Stormy,0,,Tuesday,9,Q3,0.116,1
2025-09-04,06:00,73,84,550,Regular Mass,Rainy,0,,Thursday,9,Q3,0.133,1
2025-09-06,17:00,87,93,550,Regular Mass,Rainy,0,,Saturday,9,Q3,0.158,1
2025-09-07,06:00,119,125,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.216,1
2025-09-07,08:00,184,198,600,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.307,1
2025-09-07,10:00,192,192,600,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.32,1
2025-09-07,17:00,160,170,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.291,1
2025-09-09,17:00,133,145,550,Novena,Sunny,0,,Tuesday,9,Q3,0.242,1
2025-09-11,06:00,50,50,550,Regular Mass,Stormy,0,,Thursday,9,Q3,0.091,1
2025-09-12,13:00,74,74,550,Funeral,Rainy,0,,Friday,9,Q3,0.135,0
2025-09-13,10:00,122,135,550,Youth Mass,Rainy,0,,Saturday,9,Q3,0.222,0
2025-09-13,17:00,94,94,550,Regular Mass,Rainy,0,,Saturday,9,Q3,0.171,1
2025-09-14,06:00,170,173,550,Sunday Mass,Cloudy,0,Unexpected local disruption,Sunday,9,Q3,0.309,1
2025-09-14,08:00,286,323,600,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.477,0
2025-09-14,10:00,352,377,600,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.587,0
2025-09-14,17:00,231,238,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.42,0
2025-09-16,17:00,89,100,550,Novena,Rainy,0,,Tuesday,9,Q3,0.162,1
2025-09-18,06:00,95,107,550,Regular Mass,Sunny,0,,Thursday,9,Q3,0.173,1
2025-09-20,17:00,114,122,550,Regular Mass,Cloudy,0,,Saturday,9,Q3,0.207,1
2025-09-21,06:00,121,144,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.22,1
2025-09-21,08:00,169,176,600,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.282,1
2025-09-21,10:00,188,214,600,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.313,1
2025-09-21,17:00,141,145,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.256,1
2025-09-23,17:00,116,119,550,Novena,Sunny,0,,Tuesday,9,Q3,0.211,1
2025-09-25,06:00,68,89,550,Regular Mass,Rainy,0,,Thursday,9,Q3,0.124,1
2025-09-27,10:00,157,164,550,Youth Mass,Cloudy,0,,Saturday,9,Q3,0.285,0
2025-09-27,17:00,109,118,550,Regular Mass,Cloudy,0,,Saturday,9,Q3,0.198,1
2025-09-28,06:00,132,145,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.24,1
2025-09-28,08:00,227,227,600,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.378,0
2025-09-28,10:00,260,290,600,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.433,0
2025-09-28,17:00,194,206,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.353,0
2025-09-30,17:00,98,113,550,Novena,Rainy,0,,Tuesday,9,Q3,0.178,1
2025-10-02,06:00,91,105,550,Regular Mass,Sunny,0,,Thursday,10,Q4,0.165,1
2025-10-04,17:00,81,92,550,Regular Mass,Rainy,0,,Saturday,10,Q4,0.147,1
2025-10-05,06:00,124,131,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.225,1
2025-10-05,08:00,161,174,600,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.268,1
2025-10-05,10:00,184,200,600,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.307,1
2025-10-05,17:00,169,175,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.307,1
2025-10-07,17:00,96,99,550,Novena,Rainy,0,,Tuesday,10,Q4,0.175,1
2025-10-09,06:00,63,72,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.115,1
2025-10-11,10:00,126,136,550,Youth Mass,Rainy,0,,Saturday,10,Q4,0.229,0
2025-10-11,17:00,91,122,550,Regular Mass,Rainy,0,,Saturday,10,Q4,0.165,1
2025-10-12,06:00,122,122,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.222,1
2025-10-12,08:00,178,193,600,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.297,1
2025-10-12,10:00,203,203,600,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.338,1
2025-10-12,17:00,158,158,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.287,1
2025-10-14,17:00,124,130,550,Novena,Cloudy,0,,Tuesday,10,Q4,0.225,1
2025-10-16,06:00,70,70,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.127,1
2025-10-18,17:00,63,63,550,Regular Mass,Stormy,0,,Saturday,10,Q4,0.115,1
2025-10-19,06:00,203,224,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.369,0
2025-10-19,08:00,300,327,600,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.5,0
2025-10-19,10:00,329,371,600,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.548,0
2025-10-19,17:00,249,267,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.453,0
2025-10-21,17:00,108,108,550,Novena,Rainy,0,,Tuesday,10,Q4,0.196,1
2025-10-23,06:00,54,65,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.098,1
2025-10-25,10:00,161,174,550,Youth Mass,Sunny,0,,Saturday,10,Q4,0.293,0
2025-10-25,15:00,182,188,550,Parish Event,Sunny,0,,Saturday,10,Q4,0.331,0
2025-10-25,17:00,83,83,550,Regular Mass,Sunny,0,,Saturday,10,Q4,0.151,1
2025-10-26,06:00,176,189,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.32,1
2025-10-26,08:00,279,283,600,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.465,0
2025-10-26,10:00,325,363,600,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.542,0
2025-10-26,17:00,233,233,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.424,0
2025-10-28,17:00,74,83,550,Novena,Stormy,0,,Tuesday,10,Q4,0.135,1
2025-10-30,06:00,92,105,550,Regular Mass,Cloudy,0,,Thursday,10,Q4,0.167,1
2025-11-01,08:00,331,373,600,Holiday Mass,Rainy,1,All Saints Day,Saturday,11,Q4,0.552,0
2025-11-01,17:00,310,331,550,Holiday Mass,Rainy,1,All Saints Day,Saturday,11,Q4,0.564,0
2025-11-01,17:00,122,143,550,Regular Mass,Rainy,1,All Saints Day,Saturday,11,Q4,0.222,1
2025-11-02,06:00,161,178,550,Sunday Mass,Stormy,1,All Souls Day,Sunday,11,Q4,0.293,1
2025-11-02,08:00,251,277,600,Holiday Mass,Stormy,1,All Souls Day,Sunday,11,Q4,0.418,0
2025-11-02,08:00,253,253,600,Sunday Mass,Stormy,1,All Souls Day,Sunday,11,Q4,0.422,0
2025-11-02,10:00,262,271,600,Sunday Mass,Stormy,1,All Souls Day,Sunday,11,Q4,0.437,0
2025-11-02,17:00,213,231,550,Holiday Mass,Stormy,1,All Souls Day,Sunday,11,Q4,0.387,0
2025-11-02,17:00,192,207,550,Sunday Mass,Stormy,1,All Souls Day,Sunday,11,Q4,0.349,1
2025-11-04,17:00,107,113,550,Novena,Rainy,0,,Tuesday,11,Q4,0.195,1
2025-11-06,06:00,91,101,550,Regular Mass,Cloudy,0,,Thursday,11,Q4,0.165,1
2025-11-06,13:00,96,102,550,Funeral,Cloudy,0,,Thursday,11,Q4,0.175,0
2025-11-07,13:00,78,102,550,Funeral,Rainy,0,,Friday,11,Q4,0.142,0
2025-11-08,10:00,151,152,550,Youth Mass,Cloudy,0,,Saturday,11,Q4,0.275,0
2025-11-08,17:00,103,113,550,Regular Mass,Cloudy,0,,Saturday,11,Q4,0.187,1
2025-11-09,06:00,203,210,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.369,0
2025-11-09,08:00,300,350,600,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.5,0
2025-11-09,10:00,319,350,600,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.532,0
2025-11-09,17:00,246,246,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.447,0
2025-11-11,17:00,98,111,550,Novena,Rainy,0,,Tuesday,11,Q4,0.178,1
2025-11-13,06:00,72,76,550,Regular Mass,Rainy,0,,Thursday,11,Q4,0.131,1
2025-11-15,08:00,190,205,550,Parish Event,Cloudy,0,,Saturday,11,Q4,0.345,0
2025-11-15,09:00,99,112,550,Funeral,Cloudy,0,,Saturday,11,Q4,0.18,0
2025-11-15,17:00,98,106,550,Regular Mass,Cloudy,0,,Saturday,11,Q4,0.178,1
2025-11-16,06:00,174,184,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.316,1
2025-11-16,08:00,286,302,600,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.477,0
2025-11-16,10:00,319,332,600,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.532,0
2025-11-16,17:00,229,253,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.416,0
2025-11-18,17:00,82,95,550,Novena,Stormy,0,,Tuesday,11,Q4,0.149,1
2025-11-20,06:00,64,73,550,Regular Mass,Rainy,0,,Thursday,11,Q4,0.116,1
2025-11-22,10:00,108,132,550,Youth Mass,Stormy,0,,Saturday,11,Q4,0.196,0
2025-11-22,17:00,79,89,550,Regular Mass,Stormy,0,,Saturday,11,Q4,0.144,1
2025-11-23,06:00,120,120,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.218,1
2025-11-23,08:00,88,92,600,Sunday Mass,Stormy,0,Unexpected local disruption,Sunday,11,Q4,0.147,1
2025-11-23,10:00,211,226,600,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.352,0
2025-11-23,17:00,146,150,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.265,1
2025-11-24,09:00,55,55,550,Funeral,Stormy,0,,Monday,11,Q4,0.1,0
2025-11-25,17:00,90,95,550,Novena,Cloudy,0,Unexpected local disruption,Tuesday,11,Q4,0.164,1
2025-11-27,06:00,52,61,550,Regular Mass,Stormy,0,,Thursday,11,Q4,0.095,1
2025-11-28,09:00,89,96,550,Funeral,Cloudy,0,,Friday,11,Q4,0.162,0
2025-11-29,09:00,92,99,550,Funeral,Rainy,0,,Saturday,11,Q4,0.167,0
2025-11-29,17:00,92,92,550,Regular Mass,Rainy,0,,Saturday,11,Q4,0.167,1
2025-11-30,06:00,176,201,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.32,1
2025-11-30,08:00,242,253,600,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.403,0
2025-11-30,10:00,295,308,600,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.492,0
2025-11-30,17:00,206,206,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.375,0
2025-12-02,17:00,125,144,550,Novena,Cloudy,0,,Tuesday,12,Q4,0.227,1
2025-12-04,06:00,88,94,550,Regular Mass,Cloudy,0,,Thursday,12,Q4,0.16,1
2025-12-06,17:00,111,124,550,Regular Mass,Rainy,0,,Saturday,12,Q4,0.202,1
2025-12-07,06:00,195,200,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.355,0
2025-12-07,08:00,316,341,600,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.527,0
2025-12-07,10:00,364,375,600,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.607,0
2025-12-07,17:00,278,290,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.505,0
2025-12-08,08:00,456,499,600,Holiday Mass,Sunny,1,Feast of the Immaculate Conception,Monday,12,Q4,0.76,0
2025-12-08,17:00,390,432,550,Holiday Mass,Sunny,1,Feast of the Immaculate Conception,Monday,12,Q4,0.709,0
2025-12-09,17:00,131,157,550,Novena,Rainy,0,,Tuesday,12,Q4,0.238,1
2025-12-11,06:00,96,102,550,Regular Mass,Sunny,0,,Thursday,12,Q4,0.175,1
2025-12-11,09:00,122,123,550,Funeral,Sunny,0,,Thursday,12,Q4,0.222,0
2025-12-13,08:00,169,185,550,Parish Event,Rainy,0,,Saturday,12,Q4,0.307,0
2025-12-13,10:00,138,155,550,Youth Mass,Rainy,0,,Saturday,12,Q4,0.251,0
2025-12-13,17:00,115,126,550,Regular Mass,Rainy,0,,Saturday,12,Q4,0.209,1
2025-12-14,06:00,223,242,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.405,0
2025-12-14,08:00,296,305,600,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.493,0
2025-12-14,10:00,361,389,600,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.602,0
2025-12-14,17:00,276,298,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.502,0
2025-12-16,17:00,142,143,550,Novena,Sunny,0,,Tuesday,12,Q4,0.258,1
2025-12-18,06:00,88,88,550,Regular Mass,Rainy,0,,Thursday,12,Q4,0.16,1
2025-12-20,17:00,121,135,550,Regular Mass,Sunny,0,,Saturday,12,Q4,0.22,1
2025-12-21,06:00,243,251,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.442,0
2025-12-21,08:00,333,333,600,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.555,0
2025-12-21,10:00,373,393,600,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.622,0
2025-12-21,17:00,275,294,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.5,0
2025-12-23,17:00,121,136,550,Novena,Cloudy,0,,Tuesday,12,Q4,0.22,1
2025-12-24,08:00,335,380,600,Holiday Mass,Stormy,1,Christmas Eve,Wednesday,12,Q4,0.558,0
2025-12-24,17:00,290,313,550,Holiday Mass,Stormy,1,Christmas Eve,Wednesday,12,Q4,0.527,0
2025-12-25,06:00,144,166,550,Regular Mass,Cloudy,1,Christmas Day,Thursday,12,Q4,0.262,1
2025-12-25,08:00,552,585,600,Holiday Mass,Cloudy,1,Christmas Day,Thursday,12,Q4,0.92,0
2025-12-25,17:00,481,501,550,Holiday Mass,Cloudy,1,Christmas Day,Thursday,12,Q4,0.875,0
2025-12-27,10:00,171,179,550,Youth Mass,Cloudy,0,,Saturday,12,Q4,0.311,0
2025-12-27,17:00,120,126,550,Regular Mass,Cloudy,0,,Saturday,12,Q4,0.218,1
2025-12-28,06:00,187,195,550,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.34,1
2025-12-28,08:00,290,331,600,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.483,0
2025-12-28,10:00,314,332,600,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.523,0
2025-12-28,17:00,229,235,550,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.416,0
2025-12-29,09:00,135,141,550,Funeral,Sunny,0,,Monday,12,Q4,0.245,0
2025-12-30,17:00,132,148,550,Novena,Rainy,0,,Tuesday,12,Q4,0.24,1
2025-12-31,08:00,410,414,600,Holiday Mass,Cloudy,1,Year-End Thanksgiving Mass,Wednesday,12,Q4,0.683,0
2025-12-31,17:00,360,395,550,Holiday Mass,Cloudy,1,Year-End Thanksgiving Mass,Wednesday,12,Q4,0.655,0
