date,mass_time,attendance,foot_traffic_count,capacity,event_type,weather_condition,holiday_flag,special_event_notes,day_of_week,month,quarter,attendance_rate,low_attendance_alert
2022-08-20,17:00,90,96,500,Regular Mass,Cloudy,0,,Saturday,8,Q3,0.18,1
2022-08-21,06:00,169,182,500,Sunday Mass,Sunny,0,,Sunday,8,Q3,0.338,1
2022-08-21,08:00,230,260,550,Sunday Mass,Sunny,0,,Sunday,8,Q3,0.418,0
2022-08-21,10:00,265,285,550,Sunday Mass,Sunny,0,,Sunday,8,Q3,0.482,0
2022-08-21,17:00,195,202,500,Sunday Mass,Sunny,0,,Sunday,8,Q3,0.39,0
2022-08-23,17:00,96,96,500,Novena,Sunny,0,,Tuesday,8,Q3,0.192,1
2022-08-25,06:00,73,86,500,Regular Mass,Sunny,0,,Thursday,8,Q3,0.146,1
2022-08-26,13:00,62,62,500,Funeral,Cloudy,0,,Friday,8,Q3,0.124,0
2022-08-27,10:00,134,144,500,Youth Mass,Sunny,0,,Saturday,8,Q3,0.268,0
2022-08-27,17:00,80,83,500,Regular Mass,Sunny,0,,Saturday,8,Q3,0.16,1
2022-08-28,06:00,157,160,500,Sunday Mass,Cloudy,0,,Sunday,8,Q3,0.314,1
2022-08-28,08:00,201,208,550,Sunday Mass,Cloudy,0,,Sunday,8,Q3,0.365,0
2022-08-28,10:00,262,298,550,Sunday Mass,Cloudy,0,,Sunday,8,Q3,0.476,0
2022-08-28,17:00,190,203,500,Sunday Mass,Cloudy,0,,Sunday,8,Q3,0.38,0
2022-08-30,17:00,77,89,500,Novena,Stormy,0,,Tuesday,8,Q3,0.154,1
2022-08-31,13:00,60,60,500,Funeral,Cloudy,0,,Wednesday,8,Q3,0.12,0
2022-09-01,06:00,68,81,500,Regular Mass,Sunny,0,,Thursday,9,Q3,0.136,1
2022-09-02,13:00,72,72,500,Funeral,Rainy,0,,Friday,9,Q3,0.144,0
2022-09-03,17:00,71,83,500,Regular Mass,Rainy,0,,Saturday,9,Q3,0.142,1
2022-09-04,06:00,121,136,500,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.242,1
2022-09-04,08:00,178,178,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.324,1
2022-09-04,10:00,169,179,550,Sunday Mass,Rainy,0,Unexpected local disruption,Sunday,9,Q3,0.307,1
2022-09-04,17:00,193,215,500,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.386,0
2022-09-06,13:00,52,52,500,Funeral,Rainy,0,,Tuesday,9,Q3,0.104,0
2022-09-06,17:00,92,94,500,Novena,Rainy,0,,Tuesday,9,Q3,0.184,1
2022-09-08,06:00,63,66,500,Regular Mass,Rainy,0,,Thursday,9,Q3,0.126,1
2022-09-09,09:00,57,57,500,Funeral,Rainy,0,,Friday,9,Q3,0.114,0
2022-09-10,10:00,67,74,500,Youth Mass,Stormy,0,,Saturday,9,Q3,0.134,0
2022-09-10,17:00,52,62,500,Regular Mass,Stormy,0,,Saturday,9,Q3,0.104,1
2022-09-11,06:00,119,122,500,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.238,1
2022-09-11,08:00,204,213,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.371,0
2022-09-11,10:00,214,245,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.389,0
2022-09-11,17:00,182,206,500,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.364,0
2022-09-13,17:00,68,77,500,Novena,Stormy,0,,Tuesday,9,Q3,0.136,1
2022-09-15,06:00,83,89,500,Regular Mass,Cloudy,0,,Thursday,9,Q3,0.166,1
2022-09-17,17:00,80,93,500,Regular Mass,Cloudy,0,,Saturday,9,Q3,0.16,1
2022-09-18,06:00,149,170,500,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.298,1
2022-09-18,08:00,240,247,550,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.436,0
2022-09-18,10:00,272,292,550,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.495,0
2022-09-18,17:00,119,119,500,Sunday Mass,Sunny,0,Unexpected local disruption,Sunday,9,Q3,0.238,1
2022-09-20,17:00,90,105,500,Novena,Cloudy,0,,Tuesday,9,Q3,0.18,1
2022-09-21,13:00,40,42,500,Funeral,Stormy,0,,Wednesday,9,Q3,0.08,0
2022-09-22,06:00,62,62,500,Regular Mass,Cloudy,0,,Thursday,9,Q3,0.124,1
2022-09-24,10:00,96,100,500,Youth Mass,Rainy,0,,Saturday,9,Q3,0.192,0
2022-09-24,17:00,56,62,500,Regular Mass,Rainy,0,,Saturday,9,Q3,0.112,1
2022-09-25,06:00,159,179,500,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.318,1
2022-09-25,08:00,250,250,550,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.455,0
2022-09-25,10:00,159,167,550,Sunday Mass,Sunny,0,Unexpected local disruption,Sunday,9,Q3,0.289,1
2022-09-25,17:00,217,232,500,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.434,0
2022-09-27,17:00,92,105,500,Novena,Cloudy,0,,Tuesday,9,Q3,0.184,1
2022-09-29,06:00,87,94,500,Regular Mass,Cloudy,0,,Thursday,9,Q3,0.174,1
2022-10-01,17:00,53,57,500,Regular Mass,Stormy,0,,Saturday,10,Q4,0.106,1
2022-10-02,06:00,121,136,500,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.242,1
2022-10-02,08:00,131,137,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.238,1
2022-10-02,10:00,160,174,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.291,1
2022-10-02,17:00,106,121,500,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.212,1
2022-10-04,17:00,52,59,500,Novena,Stormy,0,,Tuesday,10,Q4,0.104,1
2022-10-06,06:00,77,83,500,Regular Mass,Cloudy,0,,Thursday,10,Q4,0.154,1
2022-10-08,10:00,108,125,500,Youth Mass,Cloudy,0,,Saturday,10,Q4,0.216,0
2022-10-08,17:00,91,102,500,Regular Mass,Cloudy,0,,Saturday,10,Q4,0.182,1
2022-10-09,06:00,156,178,500,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.312,1
2022-10-09,08:00,242,263,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.44,0
2022-10-09,10:00,275,293,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.5,0
2022-10-09,17:00,189,206,500,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.378,0
2022-10-11,17:00,107,107,500,Novena,Cloudy,0,,Tuesday,10,Q4,0.214,1
2022-10-13,06:00,70,78,500,Regular Mass,Sunny,0,,Thursday,10,Q4,0.14,1
2022-10-14,10:00,115,115,500,Wedding,Cloudy,0,,Friday,10,Q4,0.23,0
2022-10-15,17:00,78,90,500,Regular Mass,Cloudy,0,,Saturday,10,Q4,0.156,1
2022-10-16,06:00,129,130,500,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.258,1
2022-10-16,08:00,197,201,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.358,0
2022-10-16,10:00,223,224,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.405,0
2022-10-16,17:00,165,168,500,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.33,1
2022-10-18,17:00,63,69,500,Novena,Stormy,0,,Tuesday,10,Q4,0.126,1
2022-10-20,06:00,30,30,500,Regular Mass,Stormy,0,,Thursday,10,Q4,0.06,1
2022-10-22,10:00,123,131,500,Youth Mass,Cloudy,0,,Saturday,10,Q4,0.246,0
2022-10-22,17:00,79,98,500,Regular Mass,Cloudy,0,,Saturday,10,Q4,0.158,1
2022-10-23,06:00,106,114,500,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.212,1
2022-10-23,08:00,193,221,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.351,0
2022-10-23,10:00,218,224,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.396,0
2022-10-23,17:00,192,212,500,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.384,0
2022-10-25,17:00,94,116,500,Novena,Sunny,0,,Tuesday,10,Q4,0.188,1
2022-10-27,06:00,66,68,500,Regular Mass,Sunny,0,,Thursday,10,Q4,0.132,1
2022-10-29,17:00,93,112,500,Regular Mass,Sunny,0,,Saturday,10,Q4,0.186,1
2022-10-30,06:00,157,176,500,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.314,1
2022-10-30,08:00,215,228,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.391,0
2022-10-30,10:00,260,265,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.473,0
2022-10-30,17:00,186,200,500,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.372,0
2022-11-01,08:00,326,365,550,Holiday Mass,Cloudy,1,All Saints Day,Tuesday,11,Q4,0.593,0
2022-11-01,17:00,291,306,500,Holiday Mass,Cloudy,1,All Saints Day,Tuesday,11,Q4,0.582,0
2022-11-01,17:00,68,73,500,Novena,Cloudy,1,All Saints Day,Tuesday,11,Q4,0.136,1
2022-11-02,08:00,186,201,550,Holiday Mass,Stormy,1,All Souls Day,Wednesday,11,Q4,0.338,1
2022-11-02,17:00,161,165,500,Holiday Mass,Stormy,1,All Souls Day,Wednesday,11,Q4,0.322,1
2022-11-03,06:00,65,77,500,Regular Mass,Sunny,0,,Thursday,11,Q4,0.13,1
2022-11-05,17:00,96,96,500,Regular Mass,Sunny,0,,Saturday,11,Q4,0.192,1
2022-11-06,06:00,155,165,500,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.31,1
2022-11-06,08:00,236,252,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.429,0
2022-11-06,10:00,261,273,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.475,0
2022-11-06,17:00,152,166,500,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.304,1
2022-11-08,17:00,85,97,500,Novena,Rainy,0,,Tuesday,11,Q4,0.17,1
2022-11-10,06:00,76,76,500,Regular Mass,Sunny,0,,Thursday,11,Q4,0.152,1
2022-11-10,09:00,86,94,500,Funeral,Sunny,0,,Thursday,11,Q4,0.172,0
2022-11-12,08:00,130,138,500,Parish Event,Rainy,0,,Saturday,11,Q4,0.26,0
2022-11-12,10:00,114,128,500,Youth Mass,Rainy,0,,Saturday,11,Q4,0.228,0
2022-11-12,17:00,36,38,500,Regular Mass,Rainy,0,Unexpected local disruption,Saturday,11,Q4,0.072,1
2022-11-13,06:00,158,162,500,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.316,1
2022-11-13,08:00,246,261,550,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.447,0
2022-11-13,10:00,271,271,550,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.493,0
2022-11-13,17:00,183,185,500,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.366,0
2022-11-15,17:00,90,95,500,Novena,Rainy,0,,Tuesday,11,Q4,0.18,1
2022-11-17,06:00,54,67,500,Regular Mass,Rainy,0,,Thursday,11,Q4,0.108,1
2022-11-19,09:00,68,68,500,Funeral,Rainy,0,,Saturday,11,Q4,0.136,0
2022-11-19,17:00,85,90,500,Regular Mass,Rainy,0,,Saturday,11,Q4,0.17,1
2022-11-20,06:00,133,139,500,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.266,1
2022-11-20,08:00,186,202,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.338,1
2022-11-20,10:00,232,247,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.422,0
2022-11-20,17:00,161,175,500,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.322,1
2022-11-22,17:00,75,98,500,Novena,Rainy,0,,Tuesday,11,Q4,0.15,1
2022-11-24,06:00,31,31,500,Regular Mass,Stormy,0,,Thursday,11,Q4,0.062,1
2022-11-26,10:00,117,117,500,Youth Mass,Cloudy,0,,Saturday,11,Q4,0.234,0
2022-11-26,17:00,96,102,500,Regular Mass,Cloudy,0,,Saturday,11,Q4,0.192,1
2022-11-27,06:00,161,171,500,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.322,1
2022-11-27,08:00,234,234,550,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.425,0
2022-11-27,10:00,256,262,550,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.465,0
2022-11-27,17:00,186,200,500,Sunday Mass,Sunny,0,,Sunday,11,Q4,0.372,0
2022-11-29,17:00,103,105,500,Novena,Sunny,0,,Tuesday,11,Q4,0.206,1
2022-12-01,06:00,77,85,500,Regular Mass,Cloudy,0,,Thursday,12,Q4,0.154,1
2022-12-03,17:00,56,56,500,Regular Mass,Sunny,0,Unexpected local disruption,Saturday,12,Q4,0.112,1
2022-12-04,06:00,175,204,500,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.35,0
2022-12-04,08:00,152,162,550,Sunday Mass,Rainy,0,Unexpected local disruption,Sunday,12,Q4,0.276,1
2022-12-04,10:00,257,279,550,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.467,0
2022-12-04,17:00,203,210,500,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.406,0
2022-12-06,17:00,96,96,500,Novena,Cloudy,0,,Tuesday,12,Q4,0.192,1
2022-12-08,06:00,95,112,500,Regular Mass,Cloudy,1,Feast of the Immaculate Conception,Thursday,12,Q4,0.19,1
2022-12-08,08:00,356,373,550,Holiday Mass,Cloudy,1,Feast of the Immaculate Conception,Thursday,12,Q4,0.647,0
2022-12-08,09:00,110,120,500,Funeral,Cloudy,1,Feast of the Immaculate Conception,Thursday,12,Q4,0.22,0
2022-12-08,17:00,296,313,500,Holiday Mass,Cloudy,1,Feast of the Immaculate Conception,Thursday,12,Q4,0.592,0
2022-12-10,10:00,149,158,500,Youth Mass,Cloudy,0,,Saturday,12,Q4,0.298,0
2022-12-10,17:00,86,91,500,Regular Mass,Cloudy,0,,Saturday,12,Q4,0.172,1
2022-12-11,06:00,165,186,500,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.33,1
2022-12-11,08:00,223,230,550,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.405,0
2022-12-11,10:00,241,259,550,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.438,0
2022-12-11,17:00,184,218,500,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.368,0
2022-12-13,17:00,107,115,500,Novena,Sunny,0,,Tuesday,12,Q4,0.214,1
2022-12-15,06:00,71,71,500,Regular Mass,Sunny,0,,Thursday,12,Q4,0.142,1
2022-12-17,09:00,94,104,500,Funeral,Sunny,0,,Saturday,12,Q4,0.188,0
2022-12-17,17:00,100,120,500,Regular Mass,Sunny,0,,Saturday,12,Q4,0.2,1
2022-12-18,06:00,184,185,500,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.368,0
2022-12-18,08:00,269,282,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.489,0
2022-12-18,10:00,321,330,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.584,0
2022-12-18,17:00,218,249,500,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.436,0
2022-12-20,17:00,115,118,500,Novena,Sunny,0,,Tuesday,12,Q4,0.23,1
2022-12-22,06:00,87,99,500,Regular Mass,Sunny,0,,Thursday,12,Q4,0.174,1
2022-12-24,08:00,347,366,550,Holiday Mass,Rainy,1,Christmas Eve,Saturday,12,Q4,0.631,0
2022-12-24,10:00,160,182,500,Youth Mass,Rainy,1,Christmas Eve,Saturday,12,Q4,0.32,0
2022-12-24,17:00,313,321,500,Holiday Mass,Rainy,1,Christmas Eve,Saturday,12,Q4,0.626,0
2022-12-24,17:00,119,133,500,Regular Mass,Rainy,1,Christmas Eve,Saturday,12,Q4,0.238,1
2022-12-25,06:00,277,277,500,Sunday Mass,Sunny,1,Christmas Day,Sunday,12,Q4,0.554,0
2022-12-25,08:00,473,502,550,Holiday Mass,Sunny,1,Christmas Day,Sunday,12,Q4,0.86,0
2022-12-25,08:00,458,512,550,Sunday Mass,Sunny,1,Christmas Day,Sunday,12,Q4,0.833,0
2022-12-25,10:00,510,564,550,Sunday Mass,Sunny,1,Christmas Day,Sunday,12,Q4,0.927,0
2022-12-25,17:00,405,419,500,Holiday Mass,Sunny,1,Christmas Day,Sunday,12,Q4,0.81,0
2022-12-25,17:00,349,358,500,Sunday Mass,Sunny,1,Christmas Day,Sunday,12,Q4,0.698,0
2022-12-27,17:00,130,130,500,Novena,Sunny,0,,Tuesday,12,Q4,0.26,1
2022-12-29,06:00,95,99,500,Regular Mass,Cloudy,0,,Thursday,12,Q4,0.19,1
2022-12-31,08:00,362,399,550,Holiday Mass,Sunny,1,Year-End Thanksgiving Mass,Saturday,12,Q4,0.658,0
2022-12-31,17:00,309,333,500,Holiday Mass,Sunny,1,Year-End Thanksgiving Mass,Saturday,12,Q4,0.618,0
2022-12-31,17:00,126,137,500,Regular Mass,Sunny,1,Year-End Thanksgiving Mass,Saturday,12,Q4,0.252,1
