date,mass_time,attendance,foot_traffic_count,capacity,event_type,weather_condition,holiday_flag,special_event_notes,day_of_week,month,quarter,attendance_rate,low_attendance_alert
8/27/2020,6:00,54,59,500,Regular Mass,Rainy,0,,Thursday,8,Q3,0.108,1
8/29/2020,17:00,48,60,500,Regular Mass,Rainy,0,,Saturday,8,Q3,0.096,1
8/30/2020,6:00,119,119,500,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.238,1
8/30/2020,8:00,164,170,550,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.298,1
8/30/2020,10:00,194,220,550,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.353,0
8/30/2020,17:00,138,138,500,Sunday Mass,Rainy,0,,Sunday,8,Q3,0.276,1
9/1/2020,17:00,62,63,500,Novena,Rainy,0,,Tuesday,9,Q3,0.124,1
9/3/2020,6:00,51,51,500,Regular Mass,Rainy,0,,Thursday,9,Q3,0.102,1
9/5/2020,17:00,76,78,500,Regular Mass,Sunny,0,,Saturday,9,Q3,0.152,1
9/6/2020,6:00,122,122,500,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.244,1
9/6/2020,8:00,196,212,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.356,0
9/6/2020,10:00,215,239,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.391,0
9/6/2020,17:00,162,171,500,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.324,1
9/8/2020,17:00,61,61,500,Novena,Rainy,0,,Tuesday,9,Q3,0.122,1
9/10/2020,6:00,34,36,500,Regular Mass,Stormy,0,,Thursday,9,Q3,0.068,1
9/12/2020,10:00,94,97,500,Youth Mass,Cloudy,0,,Saturday,9,Q3,0.188,0
9/12/2020,15:00,114,114,500,Parish Event,Cloudy,0,,Saturday,9,Q3,0.228,0
9/12/2020,17:00,61,61,500,Regular Mass,Cloudy,0,,Saturday,9,Q3,0.122,1
9/13/2020,6:00,106,118,500,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.212,1
9/13/2020,8:00,195,221,550,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.355,0
9/13/2020,10:00,206,221,550,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.375,0
9/13/2020,17:00,174,174,500,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.348,1
9/15/2020,17:00,43,43,500,Novena,Stormy,0,,Tuesday,9,Q3,0.086,1
9/17/2020,6:00,58,60,500,Regular Mass,Sunny,0,,Thursday,9,Q3,0.116,1
9/19/2020,17:00,85,85,500,Regular Mass,Sunny,0,,Saturday,9,Q3,0.17,1
9/20/2020,6:00,127,139,500,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.254,1
9/20/2020,8:00,186,192,550,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.338,1
9/20/2020,10:00,207,230,550,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.376,0
9/20/2020,17:00,160,174,500,Sunday Mass,Sunny,0,,Sunday,9,Q3,0.32,1
9/22/2020,17:00,83,95,500,Novena,Sunny,0,,Tuesday,9,Q3,0.166,1
9/24/2020,6:00,30,34,500,Regular Mass,Rainy,0,,Thursday,9,Q3,0.06,1
9/26/2020,10:00,98,99,500,Youth Mass,Cloudy,0,,Saturday,9,Q3,0.196,0
9/26/2020,17:00,63,77,500,Regular Mass,Cloudy,0,,Saturday,9,Q3,0.126,1
9/27/2020,6:00,104,104,500,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.208,1
9/27/2020,8:00,115,138,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.209,1
9/27/2020,10:00,119,135,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.216,1
9/27/2020,17:00,111,139,500,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.222,1
9/29/2020,17:00,67,82,500,Novena,Rainy,0,,Tuesday,9,Q3,0.134,1
10/1/2020,6:00,55,58,500,Regular Mass,Rainy,0,,Thursday,10,Q4,0.11,1
10/3/2020,17:00,77,92,500,Regular Mass,Sunny,0,,Saturday,10,Q4,0.154,1
10/4/2020,6:00,130,135,500,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.26,1
10/4/2020,8:00,202,202,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.367,0
10/4/2020,10:00,211,237,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.384,0
10/4/2020,17:00,175,195,500,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.35,0
10/6/2020,17:00,88,100,500,Novena,Sunny,0,,Tuesday,10,Q4,0.176,1
10/8/2020,6:00,31,31,500,Regular Mass,Rainy,0,,Thursday,10,Q4,0.062,1
10/10/2020,10:00,112,114,500,Youth Mass,Sunny,0,,Saturday,10,Q4,0.224,0
10/10/2020,13:00,63,63,500,Funeral,Sunny,0,,Saturday,10,Q4,0.126,0
10/10/2020,15:00,104,107,500,Parish Event,Sunny,0,,Saturday,10,Q4,0.208,0
10/10/2020,17:00,68,81,500,Regular Mass,Sunny,0,,Saturday,10,Q4,0.136,1
10/11/2020,6:00,119,144,500,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.238,1
10/11/2020,8:00,154,168,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.28,1
10/11/2020,10:00,180,193,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.327,1
10/11/2020,17:00,120,125,500,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.24,1
10/13/2020,17:00,44,51,500,Novena,Rainy,0,,Tuesday,10,Q4,0.088,1
10/15/2020,6:00,58,72,500,Regular Mass,Rainy,0,,Thursday,10,Q4,0.116,1
10/17/2020,17:00,83,93,500,Regular Mass,Sunny,0,,Saturday,10,Q4,0.166,1
10/18/2020,6:00,102,102,500,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.204,1
10/18/2020,8:00,152,152,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.276,1
10/18/2020,10:00,168,175,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.305,1
10/18/2020,17:00,69,71,500,Sunday Mass,Rainy,0,Unexpected local disruption,Sunday,10,Q4,0.138,1
10/20/2020,17:00,81,81,500,Novena,Cloudy,0,,Tuesday,10,Q4,0.162,1
10/22/2020,6:00,27,27,500,Regular Mass,Stormy,0,,Thursday,10,Q4,0.054,1
10/24/2020,10:00,77,77,500,Youth Mass,Rainy,0,,Saturday,10,Q4,0.154,0
10/24/2020,17:00,58,59,500,Regular Mass,Rainy,0,,Saturday,10,Q4,0.116,1
10/25/2020,6:00,141,152,500,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.282,1
10/25/2020,8:00,209,209,550,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.38,0
10/25/2020,10:00,227,257,550,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.413,0
10/25/2020,17:00,165,165,500,Sunday Mass,Sunny,0,,Sunday,10,Q4,0.33,1
10/27/2020,17:00,64,75,500,Novena,Cloudy,0,,Tuesday,10,Q4,0.128,1
10/29/2020,6:00,37,37,500,Regular Mass,Rainy,0,,Thursday,10,Q4,0.074,1
10/31/2020,17:00,52,52,500,Regular Mass,Stormy,0,,Saturday,10,Q4,0.104,1
11/1/2020,6:00,135,148,500,Sunday Mass,Rainy,1,All Saints Day,Sunday,11,Q4,0.27,1
11/1/2020,8:00,221,239,550,Holiday Mass,Rainy,1,All Saints Day,Sunday,11,Q4,0.402,0
11/1/2020,8:00,230,252,550,Sunday Mass,Rainy,1,All Saints Day,Sunday,11,Q4,0.418,0
11/1/2020,10:00,227,241,550,Sunday Mass,Rainy,1,All Saints Day,Sunday,11,Q4,0.413,0
11/1/2020,17:00,132,138,500,Holiday Mass,Rainy,1,All Saints Day,Sunday,11,Q4,0.264,1
11/1/2020,17:00,166,182,500,Sunday Mass,Rainy,1,All Saints Day,Sunday,11,Q4,0.332,1
11/2/2020,8:00,234,257,550,Holiday Mass,Sunny,1,All Souls Day,Monday,11,Q4,0.425,0
11/2/2020,17:00,218,243,500,Holiday Mass,Sunny,1,All Souls Day,Monday,11,Q4,0.436,0
11/3/2020,17:00,57,57,500,Novena,Rainy,0,,Tuesday,11,Q4,0.114,1
11/5/2020,6:00,46,57,500,Regular Mass,Rainy,0,,Thursday,11,Q4,0.092,1
11/7/2020,17:00,60,66,500,Regular Mass,Cloudy,0,,Saturday,11,Q4,0.12,1
11/8/2020,6:00,127,151,500,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.254,1
11/8/2020,8:00,159,169,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.289,1
11/8/2020,10:00,193,210,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.351,0
11/8/2020,17:00,143,145,500,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.286,1
11/10/2020,17:00,54,57,500,Novena,Stormy,0,,Tuesday,11,Q4,0.108,1
11/12/2020,6:00,49,62,500,Regular Mass,Cloudy,0,,Thursday,11,Q4,0.098,1
11/14/2020,10:00,64,76,500,Youth Mass,Stormy,0,,Saturday,11,Q4,0.128,0
11/14/2020,17:00,54,58,500,Regular Mass,Stormy,0,,Saturday,11,Q4,0.108,1
11/15/2020,6:00,90,105,500,Sunday Mass,Rainy,0,Unexpected local disruption,Sunday,11,Q4,0.18,1
11/15/2020,8:00,153,159,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.278,1
11/15/2020,10:00,202,216,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.367,0
11/15/2020,17:00,109,118,500,Sunday Mass,Rainy,0,Unexpected local disruption,Sunday,11,Q4,0.218,1
11/17/2020,17:00,64,70,500,Novena,Rainy,0,,Tuesday,11,Q4,0.128,1
11/19/2020,6:00,55,60,500,Regular Mass,Cloudy,0,,Thursday,11,Q4,0.11,1
11/21/2020,10:00,84,84,500,Wedding,Cloudy,0,,Saturday,11,Q4,0.168,0
11/21/2020,17:00,72,73,500,Regular Mass,Cloudy,0,,Saturday,11,Q4,0.144,1
11/22/2020,6:00,137,144,500,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.274,1
11/22/2020,8:00,204,204,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.371,0
11/22/2020,9:00,69,78,500,Funeral,Cloudy,0,,Sunday,11,Q4,0.138,0
11/22/2020,10:00,180,195,550,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.327,1
11/22/2020,17:00,161,165,500,Sunday Mass,Cloudy,0,,Sunday,11,Q4,0.322,1
11/24/2020,17:00,64,66,500,Novena,Rainy,0,,Tuesday,11,Q4,0.128,1
11/26/2020,6:00,60,78,500,Regular Mass,Cloudy,0,,Thursday,11,Q4,0.12,1
11/26/2020,13:00,41,43,500,Funeral,Cloudy,0,,Thursday,11,Q4,0.082,0
11/28/2020,10:00,99,104,500,Youth Mass,Sunny,0,,Saturday,11,Q4,0.198,0
11/28/2020,17:00,70,79,500,Regular Mass,Sunny,0,,Saturday,11,Q4,0.14,1
11/29/2020,6:00,104,112,500,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.208,1
11/29/2020,8:00,158,158,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.287,1
11/29/2020,10:00,217,240,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.395,0
11/29/2020,17:00,110,122,500,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.22,1
12/1/2020,17:00,71,71,500,Novena,Cloudy,0,Unexpected local disruption,Tuesday,12,Q4,0.142,1
12/3/2020,6:00,59,66,500,Regular Mass,Rainy,0,,Thursday,12,Q4,0.118,1
12/5/2020,17:00,72,75,500,Regular Mass,Cloudy,0,,Saturday,12,Q4,0.144,1
12/6/2020,6:00,137,150,500,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.274,1
12/6/2020,8:00,216,222,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.393,0
12/6/2020,10:00,254,264,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.462,0
12/6/2020,17:00,198,207,500,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.396,0
12/8/2020,8:00,283,293,550,Holiday Mass,Sunny,1,Feast of the Immaculate Conception,Tuesday,12,Q4,0.515,0
12/8/2020,17:00,270,282,500,Holiday Mass,Sunny,1,Feast of the Immaculate Conception,Tuesday,12,Q4,0.54,0
12/8/2020,17:00,119,121,500,Novena,Sunny,1,Feast of the Immaculate Conception,Tuesday,12,Q4,0.238,1
12/10/2020,6:00,72,79,500,Regular Mass,Cloudy,0,,Thursday,12,Q4,0.144,1
12/12/2020,10:00,103,103,500,Youth Mass,Rainy,0,,Saturday,12,Q4,0.206,0
12/12/2020,17:00,70,72,500,Regular Mass,Rainy,0,,Saturday,12,Q4,0.14,1
12/13/2020,6:00,156,163,500,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.312,1
12/13/2020,8:00,208,224,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.378,0
12/13/2020,10:00,257,267,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.467,0
12/13/2020,17:00,195,203,500,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.39,0
12/15/2020,17:00,77,79,500,Novena,Cloudy,0,,Tuesday,12,Q4,0.154,1
12/17/2020,6:00,42,55,500,Regular Mass,Stormy,0,,Thursday,12,Q4,0.084,1
12/19/2020,17:00,59,68,500,Regular Mass,Cloudy,0,,Saturday,12,Q4,0.118,1
12/20/2020,6:00,160,171,500,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.32,1
12/20/2020,8:00,232,240,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.422,0
12/20/2020,10:00,263,283,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.478,0
12/20/2020,17:00,194,216,500,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.388,0
12/22/2020,17:00,91,100,500,Novena,Rainy,0,,Tuesday,12,Q4,0.182,1
12/24/2020,6:00,96,96,500,Regular Mass,Cloudy,1,Christmas Eve,Thursday,12,Q4,0.192,1
12/24/2020,8:00,327,354,550,Holiday Mass,Cloudy,1,Christmas Eve,Thursday,12,Q4,0.595,0
12/24/2020,17:00,276,287,500,Holiday Mass,Cloudy,1,Christmas Eve,Thursday,12,Q4,0.552,0
12/25/2020,8:00,307,325,550,Holiday Mass,Rainy,1,Christmas Day,Friday,12,Q4,0.558,0
12/25/2020,15:00,134,152,500,Wedding,Rainy,1,Christmas Day,Friday,12,Q4,0.268,0
12/25/2020,17:00,279,299,500,Holiday Mass,Rainy,1,Christmas Day,Friday,12,Q4,0.558,0
12/26/2020,10:00,135,135,500,Youth Mass,Sunny,0,,Saturday,12,Q4,0.27,0
12/26/2020,17:00,78,92,500,Regular Mass,Sunny,0,,Saturday,12,Q4,0.156,1
12/27/2020,6:00,128,147,500,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.256,1
12/27/2020,8:00,170,183,550,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.309,1
12/27/2020,10:00,227,233,550,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.413,0
12/27/2020,17:00,128,142,500,Sunday Mass,Rainy,0,,Sunday,12,Q4,0.256,1
12/29/2020,17:00,76,83,500,Novena,Cloudy,0,,Tuesday,12,Q4,0.152,1
12/31/2020,6:00,76,76,500,Regular Mass,Rainy,1,Year-End Thanksgiving Mass,Thursday,12,Q4,0.152,1
12/31/2020,8:00,242,267,550,Holiday Mass,Rainy,1,Year-End Thanksgiving Mass,Thursday,12,Q4,0.44,0
12/31/2020,9:00,90,94,500,Funeral,Rainy,1,Year-End Thanksgiving Mass,Thursday,12,Q4,0.18,0
12/31/2020,17:00,201,213,500,Holiday Mass,Rainy,1,Year-End Thanksgiving Mass,Thursday,12,Q4,0.402,0
