date,mass_time,attendance,foot_traffic_count,capacity,event_type,weather_condition,holiday_flag,special_event_notes,day_of_week,month,quarter,attendance_rate,low_attendance_alert
2023-08-26,17:00,86,86,550,Regular Mass,Cloudy,0,,Saturday,8,Q3,0.156,1
2023-08-27,06:00,104,114,550,Sunday Mass,Stormy,0,,Sunday,8,Q3,0.189,1
2023-08-27,08:00,164,174,550,Sunday Mass,Stormy,0,,Sunday,8,Q3,0.298,1
2023-08-27,10:00,191,205,550,Sunday Mass,Stormy,0,,Sunday,8,Q3,0.347,1
2023-08-27,13:00,55,55,550,Funeral,Stormy,0,,Sunday,8,Q3,0.1,0
2023-08-27,17:00,125,135,550,Sunday Mass,Stormy,0,,Sunday,8,Q3,0.227,1
2023-08-29,17:00,95,112,550,Novena,Rainy,0,,Tuesday,8,Q3,0.173,1
2023-08-31,06:00,67,67,550,Regular Mass,Cloudy,0,,Thursday,8,Q3,0.122,1
2023-09-02,17:00,89,95,550,Regular Mass,Rainy,0,,Saturday,9,Q3,0.162,1
2023-09-03,06:00,193,209,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.351,0
2023-09-03,08:00,263,282,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.478,0
2023-09-03,10:00,294,319,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.535,0
2023-09-03,17:00,230,230,550,Sunday Mass,Cloudy,0,,Sunday,9,Q3,0.418,0
2023-09-05,17:00,103,107,550,Novena,Sunny,0,,Tuesday,9,Q3,0.187,1
2023-09-07,06:00,71,71,550,Regular Mass,Sunny,0,,Thursday,9,Q3,0.129,1
2023-09-09,10:00,148,148,550,Youth Mass,Sunny,0,,Saturday,9,Q3,0.269,0
2023-09-09,17:00,92,108,550,Regular Mass,Sunny,0,,Saturday,9,Q3,0.167,1
2023-09-10,06:00,128,134,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.233,1
2023-09-10,08:00,139,154,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.253,1
2023-09-10,10:00,199,222,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.362,0
2023-09-10,17:00,132,132,550,Sunday Mass,Stormy,0,,Sunday,9,Q3,0.24,1
2023-09-12,13:00,53,53,550,Funeral,Stormy,0,,Tuesday,9,Q3,0.096,0
2023-09-12,17:00,50,63,550,Novena,Stormy,0,,Tuesday,9,Q3,0.091,1
2023-09-14,06:00,34,35,550,Regular Mass,Stormy,0,Unexpected local disruption,Thursday,9,Q3,0.062,1
2023-09-16,15:00,142,151,550,Parish Event,Cloudy,0,,Saturday,9,Q3,0.258,0
2023-09-16,17:00,110,112,550,Regular Mass,Cloudy,0,,Saturday,9,Q3,0.2,1
2023-09-17,06:00,131,147,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.238,1
2023-09-17,08:00,207,220,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.376,0
2023-09-17,10:00,249,265,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.453,0
2023-09-17,17:00,173,173,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.315,1
2023-09-19,17:00,113,122,550,Novena,Cloudy,0,,Tuesday,9,Q3,0.205,1
2023-09-21,06:00,54,54,550,Regular Mass,Stormy,0,,Thursday,9,Q3,0.098,1
2023-09-23,10:00,129,131,550,Youth Mass,Cloudy,0,,Saturday,9,Q3,0.235,0
2023-09-23,17:00,100,100,550,Regular Mass,Cloudy,0,,Saturday,9,Q3,0.182,1
2023-09-24,06:00,152,180,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.276,1
2023-09-24,08:00,205,210,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.373,0
2023-09-24,10:00,241,260,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.438,0
2023-09-24,17:00,177,193,550,Sunday Mass,Rainy,0,,Sunday,9,Q3,0.322,1
2023-09-26,17:00,114,125,550,Novena,Cloudy,0,,Tuesday,9,Q3,0.207,1
2023-09-28,06:00,80,91,550,Regular Mass,Cloudy,0,,Thursday,9,Q3,0.145,1
2023-09-30,17:00,78,82,550,Regular Mass,Rainy,0,,Saturday,9,Q3,0.142,1
2023-10-01,06:00,96,107,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.175,1
2023-10-01,08:00,156,176,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.284,1
2023-10-01,10:00,193,215,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.351,0
2023-10-01,17:00,125,125,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.227,1
2023-10-03,17:00,109,136,550,Novena,Cloudy,0,,Tuesday,10,Q4,0.198,1
2023-10-05,06:00,70,70,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.127,1
2023-10-07,17:00,81,99,550,Regular Mass,Cloudy,0,,Saturday,10,Q4,0.147,1
2023-10-08,06:00,177,195,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.322,1
2023-10-08,08:00,252,266,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.458,0
2023-10-08,10:00,299,326,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.544,0
2023-10-08,17:00,164,171,550,Sunday Mass,Cloudy,0,Unexpected local disruption,Sunday,10,Q4,0.298,1
2023-10-10,17:00,62,75,550,Novena,Stormy,0,,Tuesday,10,Q4,0.113,1
2023-10-12,06:00,77,85,550,Regular Mass,Sunny,0,,Thursday,10,Q4,0.14,1
2023-10-12,13:00,77,93,550,Funeral,Sunny,0,,Thursday,10,Q4,0.14,0
2023-10-14,09:00,70,74,550,Funeral,Rainy,0,,Saturday,10,Q4,0.127,0
2023-10-14,10:00,98,124,550,Youth Mass,Rainy,0,,Saturday,10,Q4,0.178,0
2023-10-14,17:00,80,101,550,Regular Mass,Rainy,0,,Saturday,10,Q4,0.145,1
2023-10-15,06:00,159,175,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.289,1
2023-10-15,08:00,205,233,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.373,0
2023-10-15,10:00,252,268,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.458,0
2023-10-15,17:00,190,214,550,Sunday Mass,Rainy,0,,Sunday,10,Q4,0.345,1
2023-10-17,17:00,57,67,550,Novena,Stormy,0,,Tuesday,10,Q4,0.104,1
2023-10-19,06:00,61,71,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.111,1
2023-10-21,17:00,80,86,550,Regular Mass,Rainy,0,,Saturday,10,Q4,0.145,1
2023-10-22,06:00,106,119,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.193,1
2023-10-22,08:00,153,161,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.278,1
2023-10-22,10:00,120,138,550,Sunday Mass,Stormy,0,Unexpected local disruption,Sunday,10,Q4,0.218,1
2023-10-22,17:00,133,145,550,Sunday Mass,Stormy,0,,Sunday,10,Q4,0.242,1
2023-10-24,17:00,54,54,550,Novena,Stormy,0,,Tuesday,10,Q4,0.098,1
2023-10-26,06:00,69,69,550,Regular Mass,Rainy,0,,Thursday,10,Q4,0.125,1
2023-10-28,10:00,144,160,550,Youth Mass,Sunny,0,,Saturday,10,Q4,0.262,0
2023-10-28,15:00,161,174,550,Parish Event,Sunny,0,,Saturday,10,Q4,0.293,0
2023-10-28,17:00,94,94,550,Regular Mass,Sunny,0,,Saturday,10,Q4,0.171,1
2023-10-29,06:00,178,178,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.324,1
2023-10-29,08:00,271,278,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.493,0
2023-10-29,10:00,304,338,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.553,0
2023-10-29,17:00,216,231,550,Sunday Mass,Cloudy,0,,Sunday,10,Q4,0.393,0
2023-10-30,09:00,77,82,550,Funeral,Rainy,0,,Monday,10,Q4,0.14,0
2023-10-31,17:00,108,124,550,Novena,Cloudy,0,,Tuesday,10,Q4,0.196,1
2023-11-01,08:00,310,331,550,Holiday Mass,Rainy,1,All Saints Day,Wednesday,11,Q4,0.564,0
2023-11-01,17:00,267,298,550,Holiday Mass,Rainy,1,All Saints Day,Wednesday,11,Q4,0.485,0
2023-11-02,06:00,100,100,550,Regular Mass,Cloudy,1,All Souls Day,Thursday,11,Q4,0.182,1
2023-11-02,08:00,327,356,550,Holiday Mass,Cloudy,1,All Souls Day,Thursday,11,Q4,0.595,0
2023-11-02,17:00,275,296,550,Holiday Mass,Cloudy,1,All Souls Day,Thursday,11,Q4,0.5,0
2023-11-04,17:00,89,108,550,Regular Mass,Cloudy,0,,Saturday,11,Q4,0.162,1
2023-11-05,06:00,66,66,550,Sunday Mass,Stormy,0,Unexpected local disruption,Sunday,11,Q4,0.12,1
2023-11-05,08:00,179,195,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.325,1
2023-11-05,10:00,195,210,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.355,0
2023-11-05,17:00,128,141,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.233,1
2023-11-07,17:00,96,105,550,Novena,Rainy,0,,Tuesday,11,Q4,0.175,1
2023-11-09,06:00,49,49,550,Regular Mass,Stormy,0,,Thursday,11,Q4,0.089,1
2023-11-11,10:00,148,151,550,Youth Mass,Cloudy,0,,Saturday,11,Q4,0.269,0
2023-11-11,17:00,91,91,550,Regular Mass,Cloudy,0,,Saturday,11,Q4,0.165,1
2023-11-12,06:00,101,108,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.184,1
2023-11-12,08:00,159,162,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.289,1
2023-11-12,10:00,181,191,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.329,1
2023-11-12,17:00,137,151,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.249,1
2023-11-14,17:00,100,110,550,Novena,Cloudy,0,,Tuesday,11,Q4,0.182,1
2023-11-16,06:00,57,58,550,Regular Mass,Rainy,0,,Thursday,11,Q4,0.104,1
2023-11-18,17:00,95,108,550,Regular Mass,Rainy,0,,Saturday,11,Q4,0.173,1
2023-11-19,06:00,113,124,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.205,1
2023-11-19,08:00,153,158,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.278,1
2023-11-19,10:00,196,215,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.356,0
2023-11-19,17:00,137,143,550,Sunday Mass,Stormy,0,,Sunday,11,Q4,0.249,1
2023-11-21,17:00,117,118,550,Novena,Sunny,0,,Tuesday,11,Q4,0.213,1
2023-11-23,06:00,50,50,550,Regular Mass,Cloudy,0,Unexpected local disruption,Thursday,11,Q4,0.091,1
2023-11-25,10:00,126,141,550,Youth Mass,Rainy,0,,Saturday,11,Q4,0.229,0
2023-11-25,15:00,131,146,550,Wedding,Rainy,0,,Saturday,11,Q4,0.238,0
2023-11-25,17:00,67,67,550,Regular Mass,Rainy,0,,Saturday,11,Q4,0.122,1
2023-11-26,06:00,156,169,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.284,1
2023-11-26,08:00,226,242,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.411,0
2023-11-26,10:00,244,270,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.444,0
2023-11-26,17:00,181,202,550,Sunday Mass,Rainy,0,,Sunday,11,Q4,0.329,1
2023-11-28,17:00,106,122,550,Novena,Rainy,0,,Tuesday,11,Q4,0.193,1
2023-11-30,06:00,63,63,550,Regular Mass,Rainy,0,,Thursday,11,Q4,0.115,1
2023-12-02,08:00,111,125,550,Parish Event,Stormy,0,,Saturday,12,Q4,0.202,0
2023-12-02,17:00,69,76,550,Regular Mass,Stormy,0,,Saturday,12,Q4,0.125,1
2023-12-03,06:00,207,229,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.376,0
2023-12-03,08:00,284,325,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.516,0
2023-12-03,10:00,329,355,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.598,0
2023-12-03,17:00,262,280,550,Sunday Mass,Cloudy,0,,Sunday,12,Q4,0.476,0
2023-12-05,13:00,81,91,550,Funeral,Cloudy,0,,Tuesday,12,Q4,0.147,0
2023-12-05,17:00,109,129,550,Novena,Cloudy,0,,Tuesday,12,Q4,0.198,1
2023-12-07,06:00,76,88,550,Regular Mass,Rainy,0,,Thursday,12,Q4,0.138,1
2023-12-08,08:00,341,373,550,Holiday Mass,Rainy,1,Feast of the Immaculate Conception,Friday,12,Q4,0.62,0
2023-12-08,17:00,280,298,550,Holiday Mass,Rainy,1,Feast of the Immaculate Conception,Friday,12,Q4,0.509,0
2023-12-09,10:00,121,129,550,Youth Mass,Rainy,0,,Saturday,12,Q4,0.22,0
2023-12-09,17:00,105,126,550,Regular Mass,Rainy,0,,Saturday,12,Q4,0.191,1
2023-12-10,06:00,205,223,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.373,0
2023-12-10,08:00,309,351,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.562,0
2023-12-10,10:00,338,383,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.615,0
2023-12-10,17:00,255,259,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.464,0
2023-12-12,17:00,128,128,550,Novena,Sunny,0,,Tuesday,12,Q4,0.233,1
2023-12-14,06:00,81,89,550,Regular Mass,Rainy,0,,Thursday,12,Q4,0.147,1
2023-12-16,17:00,97,104,550,Regular Mass,Cloudy,0,,Saturday,12,Q4,0.176,1
2023-12-17,06:00,211,226,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.384,0
2023-12-17,08:00,300,328,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.545,0
2023-12-17,10:00,340,361,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.618,0
2023-12-17,17:00,241,257,550,Sunday Mass,Sunny,0,,Sunday,12,Q4,0.438,0
2023-12-19,17:00,120,132,550,Novena,Sunny,0,,Tuesday,12,Q4,0.218,1
2023-12-21,06:00,94,97,550,Regular Mass,Cloudy,0,,Thursday,12,Q4,0.171,1
2023-12-21,13:00,92,96,550,Funeral,Cloudy,0,,Thursday,12,Q4,0.167,0
2023-12-22,15:00,138,143,550,Wedding,Cloudy,0,,Friday,12,Q4,0.251,0
2023-12-23,10:00,114,122,550,Youth Mass,Stormy,0,,Saturday,12,Q4,0.207,0
2023-12-23,17:00,59,59,550,Regular Mass,Stormy,0,,Saturday,12,Q4,0.107,1
2023-12-24,06:00,266,285,550,Sunday Mass,Cloudy,1,Christmas Eve,Sunday,12,Q4,0.484,0
2023-12-24,08:00,461,467,550,Holiday Mass,Cloudy,1,Christmas Eve,Sunday,12,Q4,0.838,0
2023-12-24,08:00,438,487,550,Sunday Mass,Cloudy,1,Christmas Eve,Sunday,12,Q4,0.796,0
2023-12-24,10:00,483,515,550,Sunday Mass,Cloudy,1,Christmas Eve,Sunday,12,Q4,0.878,0
2023-12-24,17:00,386,431,550,Holiday Mass,Cloudy,1,Christmas Eve,Sunday,12,Q4,0.702,0
2023-12-24,17:00,329,346,550,Sunday Mass,Cloudy,1,Christmas Eve,Sunday,12,Q4,0.598,0
2023-12-25,08:00,523,571,550,Holiday Mass,Sunny,1,Christmas Day,Monday,12,Q4,0.951,0
2023-12-25,13:00,158,176,550,Funeral,Sunny,1,Christmas Day,Monday,12,Q4,0.287,0
2023-12-25,17:00,438,483,550,Holiday Mass,Sunny,1,Christmas Day,Monday,12,Q4,0.796,0
2023-12-26,17:00,134,141,550,Novena,Sunny,0,,Tuesday,12,Q4,0.244,1
2023-12-28,06:00,78,78,550,Regular Mass,Rainy,0,,Thursday,12,Q4,0.142,1
2023-12-30,17:00,116,119,550,Regular Mass,Sunny,0,,Saturday,12,Q4,0.211,1
2023-12-31,06:00,183,203,550,Sunday Mass,Sunny,1,Year-End Thanksgiving Mass,Sunday,12,Q4,0.333,1
2023-12-31,08:00,405,443,550,Holiday Mass,Sunny,1,Year-End Thanksgiving Mass,Sunday,12,Q4,0.736,0
2023-12-31,08:00,338,350,550,Sunday Mass,Sunny,1,Year-End Thanksgiving Mass,Sunday,12,Q4,0.615,0
2023-12-31,10:00,413,447,550,Sunday Mass,Sunny,1,Year-End Thanksgiving Mass,Sunday,12,Q4,0.751,0
2023-12-31,17:00,351,364,550,Holiday Mass,Sunny,1,Year-End Thanksgiving Mass,Sunday,12,Q4,0.638,0
2023-12-31,17:00,311,330,550,Sunday Mass,Sunny,1,Year-End Thanksgiving Mass,Sunday,12,Q4,0.565,0
